Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
BY6A.F,BYD Company Limited,64.00,+4.00,+6.67%,"1,061",258,101.633B,35.96
RIO1.F,Rio Tinto Group,62.49,+0.20,+0.32%,"1,291","1,940",101.503B,8.67
RIO1.DE,Rio Tinto Group,62.45,-0.36,-0.57%,"20,674","52,650",100.598B,8.59
TDB.F,The Toronto-Dominion Bank,55.00,-0.50,-0.90%,140,39,101.354B,9.80
BY6.F,BYD Company Limited,31.93,+1.12,+3.65%,"42,627","22,440",98.76B,35.88
9MDA.F,Meituan,29.40,+0.40,+1.38%,50,11,95.319B,294.00
9PDA.F,PDD Holdings Inc.,72.60,+2.00,+2.83%,297,143,101.827B,22.20
BLQA.F,"BlackRock, Inc.",647.60,+6.00,+0.94%,114,68,97.02B,21.66
DTE.F,Deutsche Telekom AG,19.44,+0.31,+1.61%,"17,117","26,334",96.72B,12.62
BLQA.DE,"BlackRock, Inc.",644.20,-3.40,-0.53%,307,265,96.477B,21.07
DTE.DE,Deutsche Telekom AG,19.36,+0.22,+1.16%,8.628M,8.266M,96.291B,12.57
DTEA.F,Deutsche Telekom AG,19.30,0.00,0.00%,100,"2,053",95.973B,12.53
CHU.F,China Petroleum & Chemical Corporation,0.5700,+0.0050,+0.88%,"3,000","13,620",95.632B,8.14
BPE5.DE,BP p.l.c.,5.39,-0.02,-0.41%,"959,732","653,715",94.354B,4.28
A58.F,"Elevance Health, Inc.",398.00,-32.00,-7.44%,362,8,94.348B,16.83
BPE5.F,BP p.l.c.,5.37,-0.05,-0.96%,"13,595","38,863",94.004B,4.23
BSU.F,BP p.l.c.,32.20,-0.20,-0.62%,4,111,93.893B,4.21
BSU.SG,BP p.l.c.,32.20,-0.40,-1.23%,0,33,93.893B,4.26
SND.DE,Schneider Electric S.E.,164.60,-1.82,-1.09%,"1,160","1,317",92.176B,27.12
NLV.F,Nippon Telegraph and Telephone Corporation,26.60,-0.20,-0.75%,200,0,92.016B,11.98
KTF.F,"Mondelez International, Inc.",67.00,-0.30,-0.45%,"1,065",831,91.9B,25.09
SND.F,Schneider Electric S.E.,164.08,-2.16,-1.30%,287,498,91.74B,27.08
NTT.F,Nippon Telegraph and Telephone Corporation,26.52,-0.45,-1.67%,750,572,91.161B,11.84
SWG.F,The Charles Schwab Corporation,50.65,-0.40,-0.78%,50,667,90.968B,14.94
GIS.F,"Gilead Sciences, Inc.",71.74,+0.24,+0.34%,"1,045",369,90.425B,17.58
DNQA.F,Equinor ASA,28.00,+0.80,+2.94%,120,144,89.995B,3.42
ANL.F,"Analog Devices, Inc.",177.20,+1.35,+0.77%,25,22,89.867B,26.89
SWG.DE,The Charles Schwab Corporation,50.15,-0.80,-1.57%,681,540,90.247B,14.71
GIS.DE,"Gilead Sciences, Inc.",71.44,-0.26,-0.36%,"3,188","3,140",89.796B,17.51
DNQ.F,Equinor ASA,28.08,+0.05,+0.20%,"6,286","7,776",89.456B,3.45
GUI.DE,Diageo plc,39.74,-0.44,-1.10%,"12,133","14,760",89.327B,21.60
GUI.F,Diageo plc,39.62,-0.24,-0.60%,"1,380",451,89.057B,21.53
PCE1.F,Booking Holdings Inc.,"2,384.00",-9.00,-0.38%,9,12,88.155B,25.33
GUIA.F,Diageo plc,156.00,-1.00,-0.64%,300,5,88.09B,21.46
RIT1.F,Compagnie Financière Richemont SA,15.00,-0.40,-2.60%,25,70,87.503B,23.08
CSJA.F,CSL Limited,87.50,-1.50,-1.69%,60,0,85.464B,47.04
BVXB.MU,Itau Unibanco Holding SA,5.35,+0.15,+2.88%,500,8,38.925B,N/A
CSJ.F,CSL Limited,175.35,-4.20,-2.34%,51,20,84.896B,47.01
ALV.DE,Allianz SE,209.80,+0.05,+0.02%,"573,453","994,584",84.658B,10.45
ALV.F,Allianz SE,209.90,+0.55,+0.26%,"1,338","3,713",84.557B,10.44
TJX.DE,"The TJX Companies, Inc.",73.50,-0.82,-1.10%,51,74,84.469B,24.34
PJXA.F,Petróleo Brasileiro S.A. - Petrobras,12.95,+0.35,+2.78%,200,"1,199",84.461B,2.49
TJX.F,"The TJX Companies, Inc.",73.34,-1.32,-1.77%,13,28,84.285B,24.12
AIL.F,L'Air Liquide S.A.,161.46,+1.94,+1.22%,602,581,84.265B,30.58
AIL.DE,L'Air Liquide S.A.,161.12,+2.30,+1.45%,365,"1,082",84.108B,30.57
MBG.DE,Mercedes-Benz Group AG,75.18,-0.17,-0.23%,2.18M,2.87M,83.477B,5.68
MBG.F,Mercedes-Benz Group AG,75.24,+0.11,+0.15%,"5,951","11,790",83.268B,5.65
AILA.F,L'Air Liquide S.A.,31.40,0.00,0.00%,5,6,82.908B,29.35
ALVE.F,Allianz SE,20.60,0.00,0.00%,"5,012",128,82.727B,10.00
ADP.F,"Automatic Data Processing, Inc.",198.96,-6.19,-3.02%,101,87,82.412B,27.44
VX1.F,Vertex Pharmaceuticals Incorporated,316.85,+3.45,+1.10%,1,23,82.291B,26.74
MSN.F,"Marsh & McLennan Companies, Inc.",164.95,+0.80,+0.49%,100,6,82.066B,27.68
A0T.F,American Tower Corporation,175.00,-2.35,-1.33%,14,53,82.047B,63.87
VX1.DE,Vertex Pharmaceuticals Incorporated,315.35,+1.10,+0.35%,8,59,81.679B,26.91
CVS.F,CVS Health Corporation,63.52,+1.82,+2.95%,160,202,81.536B,24.72
DAII.F,Mercedes-Benz Group AG,18.50,-0.50,-2.63%,820,128,81.493B,5.39
UT80.F,"Uber Technologies, Inc.",18.50,+0.70,+3.93%,200,2,80.461B,N/A
CVS.DE,CVS Health Corporation,63.00,+0.46,+0.74%,"1,813",482,80.768B,24.14
UT8.F,"Uber Technologies, Inc.",39.84,+1.58,+4.13%,144,256,84.278B,N/A
307.F,Shopify Inc.,60.15,-0.70,-1.15%,192,"1,078",77.199B,N/A
PJXC.F,Petróleo Brasileiro S.A. - Petrobras,6.50,+0.14,+2.12%,"5,059","17,434",78.441B,2.53
VOWA.F,Volkswagen AG,15.80,-0.50,-3.07%,100,51,79.205B,6.64
PJX.F,Petróleo Brasileiro S.A. - Petrobras,11.50,+0.25,+2.22%,775,"1,530",78.518B,2.28
UT8.SG,"Uber Technologies, Inc.",38.36,+0.42,+1.11%,0,236,81.831B,N/A
LAR.F,Lam Research Corporation,570.00,-3.40,-0.59%,150,12,77.986B,17.11
MFZA.SG,"Mitsubishi UFJ Financial Group, Inc.",6.35,-0.05,-0.78%,0,55,77.934B,10.58
PJXB.F,Petróleo Brasileiro S.A. - Petrobras,5.70,+0.06,+1.13%,"1,450","8,956",77.683B,2.20
LAR.DE,Lam Research Corporation,569.30,-7.50,-1.30%,128,148,77.43B,17.16
BMWB.F,Bayerische Motoren Werke Aktiengesellschaft,37.00,+0.20,+0.54%,3,5,77.084B,6.61
MFZA.F,"Mitsubishi UFJ Financial Group, Inc.",6.40,-0.10,-1.54%,800,14,77.339B,10.67
RGO.F,"Regeneron Pharmaceuticals, Inc.",707.50,+1.50,+0.21%,10,8,76.809B,10.59
BMW.DE,Bayerische Motoren Werke Aktiengesellschaft,112.52,-0.38,-0.34%,"808,875",1.122M,76.781B,6.75
MFZ.F,"Mitsubishi UFJ Financial Group, Inc.",6.36,-0.06,-0.92%,200,21,77.826B,10.59
VOW3.F,Volkswagen AG,130.40,+0.08,+0.06%,"1,952","5,058",76.529B,5.38
VOW.F,Volkswagen AG,160.65,-0.45,-0.28%,538,508,76.408B,6.56
BMW.F,Bayerische Motoren Werke Aktiengesellschaft,112.30,-0.22,-0.20%,"5,643","4,622",76.404B,6.68
VOW3.DE,Volkswagen AG,130.08,-1.66,-1.26%,1.111M,1.115M,76.184B,5.35
FR70.F,"Fast Retailing Co., Ltd.",24.20,+0.40,+1.68%,8,0,76.141B,39.03
VOW.DE,Volkswagen AG,159.95,-0.75,-0.47%,"24,063","38,490",75.879B,6.54
BMW3.F,Bayerische Motoren Werke Aktiengesellschaft,103.40,+1.20,+1.17%,"1,294",584,75.578B,6.09
BMW3.DE,Bayerische Motoren Werke Aktiengesellschaft,103.50,+0.20,+0.19%,"55,877","92,490",75.13B,6.09
VOWB.F,Volkswagen AG,13.00,+0.10,+0.78%,"1,000",42,75.114B,5.42
IKFC.F,China Shenhua Energy Company Limited,11.70,-0.40,-3.31%,150,0,74.725B,6.61
IKF.F,China Shenhua Energy Company Limited,3.0670,-0.0670,-2.14%,"2,000",888,74.395B,6.97
FR7H.SG,"Fast Retailing Co., Ltd.",2.3200,-0.0200,-0.85%,0,0,74.243B,38.67
ESL.DE,EssilorLuxottica Société anonyme,166.50,-1.34,-0.80%,22,127,74.136B,34.12
ESLC.F,EssilorLuxottica Société anonyme,82.50,-0.50,-0.60%,35,0,74.132B,33.95
ESL.F,EssilorLuxottica Société anonyme,166.38,-1.92,-1.14%,148,204,74.083B,33.96
2BH.F,"HCA Healthcare, Inc.",261.10,-0.60,-0.23%,17,1,73.821B,14.47
FR7H.F,"Fast Retailing Co., Ltd.",2.3400,-0.0400,-1.68%,345,0,73.624B,33.43
CGN.F,The Cigna Group,248.50,-0.80,-0.32%,25,27,73.524B,12.14
CGN.DE,The Cigna Group,241.90,+3.90,+1.64%,3,23,73.522B,12.49
CVS0.F,CVS Health Corporation,11.60,-0.90,-7.20%,N/A,0,73.498B,4.16
3EC.F,Eaton Corporation plc,177.55,-1.50,-0.84%,50,16,73.37B,30.14
ICBA.F,ICICI Bank Limited,20.60,-0.40,-1.90%,800,53,73.045B,19.25
FR7.F,"Fast Retailing Co., Ltd.",236.00,-6.00,-2.48%,12,9,73.026B,38.56
IBE1.DE,"Iberdrola, S.A.",11.71,+0.07,+0.64%,"3,517","7,153",73.007B,16.49
ZOE.F,Zoetis Inc.,156.45,+4.05,+2.66%,7,97,72.838B,38.44
IBE5.F,"Iberdrola, S.A.",45.20,+0.40,+0.89%,70,1,72.778B,15.86
PHM7.DE,"Altria Group, Inc.",40.50,-0.47,-1.15%,"12,125","7,261",72.72B,14.06
IBE1.F,"Iberdrola, S.A.",11.61,+0.03,+0.30%,"1,317","2,462",72.701B,16.35
PHM7.F,"Altria Group, Inc.",40.33,-0.38,-0.93%,"2,201","2,764",72.69B,14.10
6Z1.F,"Airbnb, Inc.",111.60,-1.48,-1.31%,530,265,72.147B,39.43
MTE.DE,"Micron Technology, Inc.",63.08,+0.06,+0.10%,"3,751","3,082",72.054B,50.87
UHRA.F,The Swatch Group AG,13.90,-0.30,-2.11%,239,8,72.053B,86.88
MTE.F,"Micron Technology, Inc.",63.62,+0.62,+0.98%,325,645,71.956B,50.49
ZOE.DE,Zoetis Inc.,155.45,+1.15,+0.75%,86,145,71.835B,37.73
CY2.F,Canadian National Railway Company,107.80,0.00,0.00%,100,115,71.439B,19.49
MRK.F,Merck KGaA,164.50,-4.35,-2.58%,543,723,71.394B,22.05
MRK.DE,Merck KGaA,164.20,-3.95,-2.35%,"418,719","326,049",71.369B,21.98
SOT.F,The Southern Company,65.06,-0.22,-0.34%,50,44,70.993B,22.83
BNPH.F,BNP Paribas SA,28.20,+0.20,+0.71%,10,9,68.816B,7.99
BZG2.F,PT Bank Central Asia Tbk,0.5750,+0.0200,+3.60%,250,415,72.198B,28.75
MRKC.SG,Merck KGaA,32.20,-1.20,-3.59%,0,6,70.628B,21.76
BNP.F,BNP Paribas SA,56.21,-1.70,-2.94%,250,"2,250",67.761B,7.75
CYZB.F,"China Yangtze Power Co., Ltd.",27.00,0.00,0.00%,10,0,70.393B,21.60
BSX.DE,Boston Scientific Corporation,48.92,+0.64,+1.33%,20,284,72.526B,87.36
BNP.DE,BNP Paribas SA,56.18,-1.82,-3.14%,"1,432","9,288",67.725B,7.66
BSX.F,Boston Scientific Corporation,48.77,-0.35,-0.71%,89,41,71.068B,85.56
MV90.F,"América Móvil, S.A.B. de C.V.",20.40,+1.11,+5.73%,N/A,0,70.042B,14.68
ILT.DE,Illinois Tool Works Inc.,230.00,+3.10,+1.37%,264,38,69.898B,24.19
BZG.F,PT Bank Central Asia Tbk,13.40,-0.20,-1.47%,300,0,68.661B,23.93
EN3.F,Enbridge Inc.,34.24,-0.44,-1.25%,415,310,69.335B,42.28
ABJA.F,ABB Ltd,35.80,-0.20,-0.56%,69,81,69.074B,24.86
8GC.F,Glencore plc,5.53,+0.06,+1.17%,"55,552","63,140",68.897B,4.46
5AP.F,"Palo Alto Networks, Inc.",223.20,+4.10,+1.87%,528,339,68.896B,348.75
ILT.F,Illinois Tool Works Inc.,226.10,0.00,0.00%,10,30,68.861B,23.93
PGV.F,The Progressive Corporation,116.80,-4.80,-3.95%,25,21,68.363B,89.85
5AP.DE,"Palo Alto Networks, Inc.",220.00,+1.80,+0.82%,"1,047",654,68.188B,349.21
FIV.F,"Fiserv, Inc.",110.25,-1.40,-1.25%,783,59,68.058B,30.46
BMTA.F,British American Tobacco p.l.c.,30.40,+0.40,+1.33%,"1,005",596,68.051B,8.91
BMT.F,British American Tobacco p.l.c.,30.28,+0.20,+0.65%,"5,864","4,590",67.717B,8.88
BMT.DE,British American Tobacco p.l.c.,30.16,0.00,0.00%,"169,004","114,789",67.448B,8.84
8GCA.F,Glencore plc,10.80,0.00,0.00%,366,221,67.229B,4.24
2PP.F,"PayPal Holdings, Inc.",60.14,+1.23,+2.09%,"8,639","5,857",67.099B,27.46
SEH.F,"Shin-Etsu Chemical Co., Ltd.",31.20,-0.60,-1.89%,135,37,66.838B,14.18
ACO.F,Atlas Copco AB,13.30,-0.10,-0.75%,100,30,66.665B,34.10
ZCH.F,China Telecom Corporation Limited,0.4379,-0.0035,-0.79%,"11,000","10,072",66.55B,10.95
BOX.F,"Becton, Dickinson and Company",233.00,-0.50,-0.21%,10,27,66.546B,45.78
2PP.DE,"PayPal Holdings, Inc.",59.06,-0.19,-0.32%,"39,735","44,323",66.409B,26.97
BOX.DE,"Becton, Dickinson and Company",233.50,-4.00,-1.68%,8,69,66.318B,45.08
ACO4.F,Atlas Copco AB,13.95,-0.09,-0.64%,20,278,67.13B,32.44
GS70.F,GSK plc,31.80,+0.40,+1.27%,80,5,66.066B,12.62
GS71.F,GSK plc,15.95,+0.21,+1.32%,"2,053","2,228",65.932B,12.76
GS71.DE,GSK plc,16.09,+0.15,+0.92%,"41,620","42,903",65.872B,12.77
ACO5.F,Atlas Copco AB,11.77,-0.28,-2.32%,300,368,65.802B,26.76
4GNB.F,"Wal-Mart de México, S.A.B. de C.V.",3.7600,+0.1800,+5.03%,25,291,65.655B,25.07
MV91.F,"América Móvil, S.A.B. de C.V.",1.0100,-0.0500,-4.72%,200,251,63.814B,14.43
3YB0.F,"Postal Savings Bank of China Co., Ltd.",11.40,-0.10,-0.87%,300,0,65.379B,5.07
CXR.SG,CSX Corporation,30.28,+0.03,+0.10%,0,37,66.416B,20.42
ELAA.F,The Estée Lauder Companies Inc.,181.30,+4.15,+2.34%,200,77,65.151B,61.67
2PP0.F,"PayPal Holdings, Inc.",3.3200,0.0000,0.00%,300,86,64.915B,1.52
MBI.F,Mitsubishi Corporation,45.35,+0.95,+2.14%,350,356,64.846B,7.79
D2MN.F,Duke Energy Corporation,83.90,-0.20,-0.24%,24,72,64.741B,18.40
MV91.SG,"América Móvil, S.A.B. de C.V.",0.9850,0.0000,0.00%,N/A,0,65.618B,14.07
ZFI1.F,Zurich Insurance Group AG,43.00,0.00,0.00%,120,21,64.404B,15.19
3YB.F,"Postal Savings Bank of China Co., Ltd.",0.5800,-0.0100,-1.69%,"2,660",74,64.269B,5.27
NC2B.F,CNOOC Limited,1.3400,-0.0100,-0.74%,700,"3,448",64.24B,3.27
DIP0.F,KDDI Corporation,14.60,-0.10,-0.68%,10,0,64.054B,14.90
NNWN.SG,Naspers Limited,31.80,+0.60,+1.92%,0,200,63.797B,4.74
PPXB.F,Kering SA,49.60,+0.40,+0.81%,1,1,63.78B,17.10
DIP.F,KDDI Corporation,29.41,-0.33,-1.11%,50,40,63.777B,15.01
PPX.DE,Kering SA,514.90,-9.60,-1.83%,73,376,63.77B,17.98
PPX.F,Kering SA,514.70,-7.90,-1.51%,19,51,63.405B,17.88
CXR.F,CSX Corporation,30.44,+0.33,+1.10%,75,14,63.039B,15.94
NTH.F,Northrop Grumman Corporation,415.00,-3.10,-0.74%,224,35,63.021B,14.47
SYP.F,"Synopsys, Inc.",409.80,-0.20,-0.05%,2,24,62.878B,73.97
4VK.F,Aon plc,298.00,+4.00,+1.36%,7,1,62.626B,26.26
NTH.DE,Northrop Grumman Corporation,411.80,-3.40,-0.82%,84,55,62.536B,14.41
ENL.F,Enel SpA,6.11,-0.02,-0.36%,"11,744","15,910",62.474B,19.71
TKY0.F,Tokyo Electron Limited,65.50,+1.00,+1.55%,75,1,62.422B,19.44
SCL.F,Schlumberger Limited,43.74,-0.75,-1.69%,"1,167",659,62.351B,17.78
ENL.DE,Enel SpA,6.10,-0.01,-0.18%,"23,451","47,787",62.35B,19.68
SFTU.F,SoftBank Group Corp.,21.00,-0.60,-2.78%,250,61,62.133B,N/A
ENLA.F,Enel SpA,6.00,0.00,0.00%,40,36,62.085B,19.35
TKY.F,Tokyo Electron Limited,129.45,+0.95,+0.74%,75,55,61.923B,20.07
SQU.F,Vinci SA,107.92,-0.94,-0.86%,797,814,61.705B,14.33
HY9H.F,SK hynix Inc.,81.50,-6.00,-6.86%,382,137,61.561B,N/A
D4S.F,"Daiichi Sankyo Company, Limited",32.00,-1.53,-4.56%,18,38,61.337B,160.00
SFT.F,SoftBank Group Corp.,41.93,-1.99,-4.52%,"1,223","1,952",61.324B,N/A
KLA.F,KLA Corporation,441.80,+0.80,+0.18%,32,9,61.22B,19.38
UWS.F,"Waste Management, Inc.",149.60,-0.80,-0.53%,156,146,60.919B,29.51
EO5.DE,"EOG Resources, Inc.",103.35,+0.80,+0.78%,10,32,60.462B,7.20
MX4A.DE,CME Group Inc.,167.10,-0.26,-0.16%,10,29,60.425B,23.37
EO5.F,"EOG Resources, Inc.",102.15,+0.50,+0.49%,2,6,60.289B,7.06
AXAA.F,AXA SA,26.60,+0.20,+0.76%,95,31,60.258B,9.33
AXA.F,AXA SA,26.59,-0.10,-0.39%,"2,126","5,336",60.235B,9.33
MX4A.F,CME Group Inc.,166.06,-0.96,-0.57%,40,16,60.171B,22.29
AXA.DE,AXA SA,26.44,-0.42,-1.58%,"21,126","23,610",59.895B,9.31
AIY.F,"Activision Blizzard, Inc.",74.25,+0.40,+0.54%,303,848,59.512B,34.22
AP3.F,"Air Products and Chemicals, Inc.",266.30,+1.30,+0.49%,30,66,59.859B,29.56
CDS.F,"Cadence Design Systems, Inc.",217.00,-5.20,-2.34%,20,62,59.172B,72.33
SEJ1.F,Safran SA,138.08,-0.82,-0.59%,203,57,59.052B,N/A
CVLC.F,Vale S.A.,13.51,-0.09,-0.69%,200,"3,107",59.03B,4.71
4Y01.F,"NetEase, Inc.",17.90,+0.20,+1.13%,30,12,58.807B,20.34
SHL.DE,Siemens Healthineers AG,52.52,-0.22,-0.42%,"727,100","760,999",58.79B,39.19
SHL.F,Siemens Healthineers AG,52.44,-0.14,-0.27%,"3,020",621,58.701B,39.13
013A.F,"JD.com, Inc.",36.40,+0.60,+1.68%,"1,708","1,814",58.652B,22.61
DYH.F,Target Corporation,126.00,+3.40,+2.77%,11,30,58.579B,22.58
NEH.F,"NetEase, Inc.",90.20,+0.60,+0.67%,15,41,58.54B,20.59
SHL1.F,Siemens Healthineers AG,26.00,-0.60,-2.26%,159,25,58.209B,37.68
IOY.F,Infosys Limited,13.50,-1.10,-7.53%,"1,000",369,58.129B,21.43
SJ3.F,The Sherwin-Williams Company,225.00,-2.50,-1.10%,28,7,58.121B,29.45
DKIA.F,"Daikin Industries,Ltd.",18.90,-1.10,-5.50%,357,111,58.08B,34.36
RDEB.F,RELX PLC,30.58,+0.43,+1.43%,306,63,58.003B,30.89
IC2.F,"Intercontinental Exchange, Inc.",102.80,+1.00,+0.98%,45,37,57.995B,42.30
DYH.DE,Target Corporation,124.50,+2.10,+1.72%,54,132,57.976B,22.11
OLL.F,"Oriental Land Co., Ltd.",35.40,-0.60,-1.67%,200,10,57.974B,126.43
CPA.F,Colgate-Palmolive Company,69.55,-0.05,-0.07%,75,287,57.95B,39.29
RDED.F,RELX PLC,30.40,+0.40,+1.33%,10,0,57.941B,31.02
IC2.DE,"Intercontinental Exchange, Inc.",102.20,+0.80,+0.79%,2,33,57.884B,42.23
CPA.DE,Colgate-Palmolive Company,69.55,-0.15,-0.22%,106,446,57.867B,39.29
DUT.F,Moody's Corporation,313.00,-2.00,-0.63%,26,12,57.581B,44.97
SID.F,State Bank of India,64.00,-0.50,-0.78%,18,46,57.507B,9.09
CVLB.F,Vale S.A.,13.15,-0.05,-0.38%,"1,029",366,57.474B,4.52
DKI.F,"Daikin Industries,Ltd.",194.55,-0.45,-0.23%,79,179,56.942B,34.93
LS4D.F,London Stock Exchange Group plc,25.80,0.00,0.00%,45,0,56.941B,61.43
013C.F,"JD.com, Inc.",18.00,+0.20,+1.15%,213,"1,308",56.891B,23.38
MOB.F,Monster Beverage Corporation,53.67,-0.14,-0.26%,65,203,56.589B,46.67
IVS.F,Investor AB (publ),18.39,-0.12,-0.65%,458,91,56.439B,23.88
TOCB.F,Thomson Reuters Corporation,117.00,+2.00,+1.74%,10,3,56.373B,54.42
IVSD.F,Investor AB (publ),18.44,-0.07,-0.38%,150,449,56.355B,24.27
BZF1.F,"VMware, Inc.",129.20,-0.40,-0.31%,93,12,56.003B,44.55
BZF1.DE,"VMware, Inc.",130.00,-0.60,-0.46%,11,99,55.946B,44.22
FPMB.DE,Freeport-McMoRan Inc.,36.99,-0.22,-0.60%,"1,939","5,438",55.91B,23.26
MLB1.F,"MercadoLibre, Inc.","1,105.00",-11.20,-1.00%,62,13,55.829B,98.05
BKN.F,The Bank of Nova Scotia,45.93,-0.15,-0.34%,784,946,55.095B,9.75
CRC.F,Canadian Natural Resources Limited,50.62,-0.50,-0.98%,57,55,55.621B,8.74
MLB1.DE,"MercadoLibre, Inc.","1,104.80",-15.60,-1.39%,93,93,55.61B,96.66
HNK2.F,Heineken N.V.,47.80,+1.20,+2.58%,45,13,55.461B,20.43
TOCB.SG,Thomson Reuters Corporation,116.00,0.00,0.00%,0,4,55.41B,52.25
TOCB.DU,Thomson Reuters Corporation,116.00,0.00,0.00%,50,0,55.41B,52.97
LS4C.F,London Stock Exchange Group plc,102.00,-1.00,-0.97%,10,35,55.272B,61.45
MTA.SG,Wartsila Corp,10.81,-0.36,-3.22%,0,80,10.816B,N/A
DEV.F,DBS Group Holdings Ltd,84.00,-0.50,-0.59%,11,0,55.164B,7.13
MTS1.F,"Mitsui & Co., Ltd.",35.74,-0.06,-0.17%,560,400,55.07B,7.46
FPMB.F,Freeport-McMoRan Inc.,36.56,-0.47,-1.26%,50,595,55.064B,22.57
DEVL.F,DBS Group Holdings Ltd,21.28,-0.26,-1.21%,98,224,54.882B,6.93
HNK1.F,Heineken N.V.,94.82,+1.32,+1.41%,113,182,54.832B,20.30
5Q5.F,Snowflake Inc.,168.20,+7.60,+4.73%,47,80,57.285B,N/A
DPW.DE,Deutsche Post AG,44.17,+0.52,+1.19%,2.22M,2.227M,54.437B,10.27
FMC1.F,Ford Motor Company,13.14,+0.21,+1.59%,"3,264",643,54.433B,19.91
DSY.F,Dassault Systèmes SE,40.80,+0.20,+0.49%,24,34,54.393B,60.00
HIA1.F,"Hitachi, Ltd.",57.98,-1.04,-1.76%,215,74,54.371B,19.39
DPW.F,Deutsche Post AG,44.08,+0.65,+1.48%,"6,056","4,435",54.131B,10.37
DSYA.F,Dassault Systèmes SE,40.87,-0.14,-0.34%,41,103,53.941B,59.23
W7D.F,"Workday, Inc.",204.65,+5.03,+2.52%,50,27,53.896B,N/A
FDX.DE,FedEx Corporation,214.00,+1.50,+0.71%,7,97,53.885B,19.56
DPWA.F,Deutsche Post AG,43.40,-0.30,-0.69%,147,116,53.874B,10.14
FMC1.DE,Ford Motor Company,13.12,-0.18,-1.38%,"5,866","6,617",53.764B,19.30
GDX.DE,General Dynamics Corporation,195.45,-1.10,-0.56%,110,187,53.641B,17.30
FDX.F,FedEx Corporation,212.00,+0.50,+0.24%,20,27,53.634B,19.34
IOC.F,ITOCHU Corporation,36.66,-0.78,-2.08%,450,450,53.447B,9.72
GDX.F,General Dynamics Corporation,194.45,-3.05,-1.54%,24,46,53.345B,17.18
PCU.F,Southern Copper Corporation,67.80,+0.60,+0.89%,70,139,53.32B,20.80
BYRA.F,PT Bank Rakyat Indonesia (Persero) Tbk,0.3220,-0.0060,-1.83%,330,"2,908",52.947B,16.10
IFXA.F,Infineon Technologies AG,39.00,+1.60,+4.28%,938,149,52.79B,17.97
HUM.F,Humana Inc.,421.10,+0.10,+0.02%,12,2,52.706B,20.66
MMM.F,3M Company,94.78,+0.90,+0.96%,837,803,52.631B,10.66
BVXB.F,Itaú Unibanco Holding S.A.,5.35,+0.15,+2.88%,500,66,52.43B,9.07
BSD2.F,"Banco Santander, S.A.",3.2165,+0.0450,+1.42%,"1,190","13,112",52.342B,5.85
C9F.F,"Chipotle Mexican Grill, Inc.","1,888.60",-15.00,-0.79%,46,1,52.294B,55.13
FO8.F,"Fortinet, Inc.",65.48,+0.33,+0.51%,102,374,52.286B,56.94
BSDK.F,"Banco Santander, S.A.",3.1800,+0.0600,+1.92%,"1,008",145,52.273B,5.78
BSD2.DE,"Banco Santander, S.A.",3.2030,-0.0670,-2.05%,"85,034","183,844",52.188B,5.93
MMM.DE,3M Company,94.34,-0.66,-0.69%,"2,541","6,841",52.045B,10.45
XMFA.F,"Sumitomo Mitsui Financial Group, Inc.",7.65,+0.05,+0.66%,"1,300",0,52.192B,9.81
BZZ.F,Bank of Montreal,81.55,-0.35,-0.43%,220,19,57.691B,5.84
PER.DE,Pernod Ricard SA,202.40,-1.60,-0.78%,27,97,51.829B,21.95
2FE.F,Ferrari N.V.,280.30,+0.70,+0.25%,156,43,51.147B,51.72
PER.F,Pernod Ricard SA,202.70,-0.90,-0.44%,5,67,51.723B,22.06
2FE.DE,Ferrari N.V.,280.30,-0.90,-0.32%,601,439,50.857B,51.62
MAQ.F,"Marriott International, Inc.",168.50,+1.50,+0.90%,75,131,51.48B,21.25
PER0.F,Pernod Ricard SA,40.40,+0.40,+1.00%,2,1,51.469B,21.84
OM6.F,"O'Reilly Automotive, Inc.",842.20,-4.20,-0.50%,5,17,51.272B,26.19
BAYA.F,Bayer Aktiengesellschaft,12.80,-0.30,-2.29%,80,98,51.178B,17.07
XMF.F,"Sumitomo Mitsui Financial Group, Inc.",37.93,-0.39,-1.02%,13,69,51.323B,9.73
BAYN.F,Bayer Aktiengesellschaft,51.94,+0.05,+0.10%,"4,574","5,727",51.127B,16.86
C4C.F,"Bank of Communications Co., Ltd.",0.6050,+0.0050,+0.83%,"5,605",531,51.12B,4.03
BAYN.DE,Bayer Aktiengesellschaft,51.81,+0.01,+0.02%,1.461M,2.168M,51.029B,16.82
MAQ.DE,"Marriott International, Inc.",167.72,0.00,0.00%,19,54,51.022B,20.91
EWL.F,Edwards Lifesciences Corporation,84.06,+0.14,+0.17%,5,115,50.959B,34.88
8TI.F,Stellantis N.V.,15.70,-0.17,-1.08%,"1,277","5,180",50.874B,3.07
1N8U.F,Adyen N.V.,16.00,+0.40,+2.56%,20,37,51.644B,88.89
3RB.DE,Reckitt Benckiser Group plc,70.52,+0.36,+0.51%,"5,950","8,628",50.597B,18.41
IFX.F,Infineon Technologies AG,38.78,-0.02,-0.06%,"23,416","10,514",50.591B,17.95
3RB.F,Reckitt Benckiser Group plc,70.48,+0.64,+0.92%,253,913,50.568B,17.98
1RH.F,"Recruit Holdings Co., Ltd.",31.42,-0.10,-0.32%,77,12,50.563B,25.34
