2UA.F,Auto Trader Group plc,7.45,+0.10,+1.36%,3,3,6.939B,25.69
WWFA.F,"World Wrestling Entertainment, Inc.",94.80,+1.40,+1.50%,60,4,7.132B,52.38
MSPA.F,Itissalat Al-Maghrib (IAM) S.A.,7.95,+0.30,+3.92%,30,30,7.046B,30.58
1LG.F,Liberty Global plc,15.50,-0.10,-0.64%,93,5,7.327B,N/A
PES.F,Pearson plc,9.75,+0.14,+1.48%,200,3,6.994B,25.65
PES.DE,Pearson plc,9.73,+0.11,+1.16%,156,28,6.968B,25.61
6IC.F,Iridium Communications Inc.,55.28,-0.96,-1.71%,20,6,6.978B,460.67
PESA.F,Pearson plc,9.30,+0.10,+1.09%,25,10,6.958B,24.47
1LGC.F,Liberty Global plc,16.60,+0.10,+0.61%,275,17,7.419B,N/A
2UA0.F,Auto Trader Group plc,1.7800,-0.0100,-0.56%,N/A,0,6.745B,25.43
KOA0.MU,Konami Group Corporation,25.60,0.00,0.00%,N/A,0,6.886B,26.12
71BA.F,Bilibili Inc.,15.90,-0.70,-4.22%,16,67,6.518B,N/A
71BB.F,Bilibili Inc.,16.42,+0.43,+2.69%,70,12,6.988B,N/A
KOA.F,Konami Group Corporation,49.94,-0.21,-0.42%,206,7,6.723B,25.35
TOH.F,"Toho Co., Ltd.",36.00,-0.40,-1.10%,"1,000",18,6.44B,28.57
OTE.F,Hellenic Telecommunications Organization S.A.,14.78,+0.09,+0.61%,310,33,6.387B,16.61
OTES.F,Hellenic Telecommunications Organization S.A.,6.90,-0.05,-0.72%,111,1,6.332B,15.68
SWTF.F,Intouch Holdings Public Company Limited,1.8800,-0.0100,-0.53%,250,0,6.134B,20.89
RRTU.F,RTL Group S.A.,3.6200,-0.0600,-1.63%,350,10,5.754B,8.23
RRTL.F,RTL Group S.A.,37.82,-0.18,-0.47%,"1,104","1,523",5.852B,8.71
CP9.SG,Cyfrowy Polsat S.A.,3.7420,-0.0610,-1.60%,0,0,3.31B,8.13
RRTL.DE,RTL Group S.A.,37.44,-0.36,-0.95%,"227,725","58,421",5.794B,8.73
7CD.SG,CD Projekt S.A.,37.75,0.00,0.00%,389,89,4.445B,106.04
WN6.F,carsales.com Ltd,15.10,+0.30,+2.03%,50,1,5.773B,16.24
9AA0.F,Airtel Africa Plc,14.80,0.00,0.00%,14,0,5.671B,8.97
KTC.F,KT Corporation,11.00,-0.10,-0.90%,200,35,5.667B,6.71
EVD.DE,CTS Eventim AG & Co. KGaA,58.05,-1.30,-2.19%,"333,073","135,650",5.586B,38.44
NYT.F,The New York Times Company,34.02,-0.02,-0.06%,10,3,5.576B,31.79
EVD.F,CTS Eventim AG & Co. KGaA,57.90,-1.60,-2.69%,512,69,5.558B,38.34
9AA.F,Airtel Africa Plc,1.4700,-0.0400,-2.65%,"1,767",457,5.524B,8.65
NCYD.F,Tele2 AB (publ),7.98,+0.03,+0.43%,"1,181",113,5.532B,18.14
3K1.F,Kingsoft Corporation Limited,4.0000,+0.2800,+7.53%,5,21,5.508B,N/A
NXZ.F,"Nexstar Media Group, Inc.",151.65,-0.95,-0.62%,17,1,5.438B,7.71
NZT.F,Spark New Zealand Limited,2.8600,-0.0200,-0.69%,"2,362",41,5.405B,8.94
NZTA.SG,Spark New Zealand Limited,14.30,-0.10,-0.69%,0,3,5.405B,8.83
NCY.F,Tele2 AB (publ),3.7400,-0.0800,-2.09%,525,21,5.394B,17.00
TQIR.F,Telecom Italia S.p.A.,0.2484,+0.0018,+0.73%,"3,500",0,5.485B,N/A
EI4.F,"Square Enix Holdings Co., Ltd.",44.40,-0.02,-0.05%,30,2,5.374B,14.23
QB3.F,Quebecor Inc.,23.00,0.00,0.00%,784,0,5.353B,12.71
TQI.F,Telecom Italia S.p.A.,0.2476,+0.0003,+0.12%,"65,000","2,926",5.452B,N/A
TQIA.F,Telecom Italia S.p.A.,2.4800,0.0000,0.00%,210,0,5.445B,N/A
TQI1.F,Telecom Italia S.p.A.,2.5000,+0.0200,+0.81%,"1,000",17,5.489B,N/A
TQI.DE,Telecom Italia S.p.A.,0.2450,-0.0350,-12.50%,"11,816","59,703",4.764B,N/A
4LRA.F,IAC Inc.,57.52,+1.78,+3.19%,50,13,5.136B,N/A
3JDA.F,Rightmove plc,6.10,+0.05,+0.83%,"2,000",36,5.067B,22.59
3JD.MU,Rightmove plc,12.30,+0.10,+0.82%,320,5,5.067B,22.78
SLD.F,SEEK Limited,13.90,+0.40,+2.96%,32,13,4.97B,32.33
85T.F,"Koei Tecmo Holdings Co., Ltd.",15.30,+0.20,+1.32%,50,4,4.95B,39.23
IQ8.F,"iQIYI, Inc.",4.9600,+0.1800,+3.77%,220,94,5.036B,124.00
TA1.DE,Telekom Austria AG,6.80,+0.04,+0.59%,88,"3,468",4.516B,7.16
C2X.F,China Literature Limited,4.3400,-0.0800,-1.81%,50,1,4.508B,54.25
PLO.F,PLDT Inc.,20.40,+0.50,+2.51%,35,0,4.433B,25.50
TA1.F,Telekom Austria AG,6.61,-0.11,-1.64%,650,587,4.396B,6.96
IDO1.F,PT Indosat Ooredoo Hutchison Tbk,0.5400,+0.0050,+0.93%,"6,000",965,4.354B,13.50
NXZ.MU,"Nexstar Media Group, Inc.",151.65,-0.95,-0.62%,2,0,6.955B,26.88
RYU.F,Sega Sammy Holdings Inc.,18.70,0.00,0.00%,1,23,4.211B,15.45
RYU0.MU,Sega Sammy Holdings Inc.,4.7600,0.0000,0.00%,300,5,4.211B,15.87
DCS.F,JCDecaux SE,19.11,+0.09,+0.47%,165,8,4.151B,30.82
DCS0.F,JCDecaux SE,9.10,-0.10,-1.09%,N/A,0,4.049B,29.35
LGNB.SG,Lions Gate Entertainment Corp,8.10,-0.10,-1.22%,0,5,1.681B,4.05
AH90.F,"AMC Entertainment Holdings, Inc.",1.5500,+0.0215,+1.41%,"15,000","4,007",3.911B,N/A
MS8.F,Madison Square Garden Sports Corp.,162.00,-2.00,-1.22%,3,2,3.885B,51.10
AH9.F,"AMC Entertainment Holdings, Inc.",4.3470,-0.0180,-0.41%,"1,800","7,765",3.851B,N/A
7CD0.F,CD Projekt S.A.,9.30,+0.35,+3.91%,170,28,3.807B,42.27
7CD.F,CD Projekt S.A.,37.60,-0.76,-1.98%,"3,864",839,3.801B,43.22
MUF.F,Manchester United plc,22.46,-0.64,-2.77%,60,81,3.781B,N/A
8II.F,Playtika Holding Corp.,10.30,+0.10,+0.98%,100,7,3.767B,14.71
XPGB.F,Schibsted ASA,15.45,0.00,0.00%,140,0,3.66B,N/A
XPG.F,Schibsted ASA,16.60,-0.19,-1.10%,300,10,3.62B,N/A
XC1.F,"Cable One, Inc.",630.00,+5.00,+0.80%,3,0,3.609B,32.83
TH3C.F,PCCW Limited,4.2000,0.0000,0.00%,10,0,3.563B,N/A
8AHB.F,Autohome Inc.,28.60,-0.20,-0.69%,50,13,3.54B,13.95
8AHA.MU,Autohome Inc.,7.10,+0.10,+1.43%,200,7,3.615B,14.49
CL2.F,"CyberAgent, Inc.",6.85,+0.10,+1.48%,334,24,3.54B,57.08
8AHA.F,Autohome Inc.,6.95,0.00,0.00%,"1,481",25,3.564B,13.37
2WBA.F,Weibo Corporation,13.80,0.00,0.00%,"1,250",117,3.422B,13.27
UEN.F,Ubisoft Entertainment SA,26.79,+0.59,+2.25%,13,139,3.413B,N/A
2WB.F,Weibo Corporation,13.80,0.00,0.00%,10,2,3.243B,13.02
IJ7.F,ITV plc,0.8100,-0.0160,-1.94%,"4,000",18,3.337B,6.75
TEO.F,Telecom Argentina S.A.,5.40,+0.15,+2.86%,"3,000",53,3.326B,N/A
IJ70.F,ITV plc,8.00,+0.05,+0.63%,500,0,3.295B,6.40
GTT.F,TEGNA Inc.,14.60,-0.30,-2.01%,200,10,3.289B,5.96
CMW.F,China Communications Services Corporation Limited,0.4600,0.0000,0.00%,"1,000",194,3.268B,7.67
UEN0.F,Ubisoft Entertainment SA,4.9600,-0.1400,-2.75%,100,0,3.246B,N/A
TH3B.F,PCCW Limited,0.4194,-0.0050,-1.18%,"3,000",258,3.246B,N/A
2WB.DU,Weibo Corporation,13.80,-0.10,-0.72%,200,0,3.22B,12.90
IIJ.SG,Internet Initiative Japan Inc.,36.00,+1.20,+3.45%,0,18,3.187B,28.80
I6I.F,Internet Initiative Japan Inc.,18.10,+0.30,+1.69%,12,38,3.169B,28.73
IIJ.F,Internet Initiative Japan Inc.,36.00,+0.80,+2.27%,55,1,3.169B,28.35
TH9.F,Embracer Group AB (publ),2.4090,-0.0110,-0.45%,"1,910","4,213",3.129B,N/A
TUL1.F,Turkcell Iletisim Hizmetleri A.S.,3.5000,+0.0200,+0.57%,600,142,3.055B,12.96
6IY.F,Stagwell Inc.,7.00,-0.10,-1.41%,200,3,3.006B,116.67
EOT.F,DISH Network Corporation,5.67,-0.13,-2.28%,150,162,2.925B,1.89
OGM1.F,"Cogent Communications Holdings, Inc.",59.50,0.00,0.00%,2,6,2.91B,283.33
JXC1.F,"Ziff Davis, Inc.",61.00,0.00,0.00%,46,0,2.884B,92.42
6TB.SG,PT Tower Bersama Infrastructure Tbk,0.1060,-0.0020,-1.85%,0,0,2.83B,N/A
FNTN.DE,freenet AG,23.24,+0.26,+1.13%,1.737M,"347,742",2.763B,22.13
FNTN.F,freenet AG,23.14,+0.22,+0.96%,985,"1,742",2.759B,22.04
M4M1.F,Millicom International Cellular S.A.,15.60,0.00,0.00%,20,3,2.761B,62.40
M4M1.HM,Millicom International Cellular S.A.,15.60,0.00,0.00%,20,0,2.761B,62.40
M4M.F,Millicom International Cellular S.A.,15.73,-0.12,-0.79%,897,37,2.739B,62.90
KKC.F,"Kakaku.com, Inc.",13.10,0.00,0.00%,150,3,2.69B,24.26
TLV1.F,"Grupo Televisa, S.A.B.",0.9650,+0.0050,+0.52%,"1,100",661,2.688B,0.36
SES.F,SES S.A.,4.8800,-0.0140,-0.29%,250,"1,121",2.713B,N/A
TLV.F,"Grupo Televisa, S.A.B.",4.8000,-0.0600,-1.23%,100,27,2.684B,0.36
4JB.F,IHS Holding Limited,7.85,-0.14,-1.75%,100,1,2.658B,N/A
FNA.F,freenet AG,11.00,-1.00,-8.33%,"1,045",26,2.616B,19.30
SAX.F,Ströer SE & Co. KGaA,45.18,+0.18,+0.40%,25,73,2.542B,15.32
SAXB.F,Ströer SE & Co. KGaA,10.80,0.00,0.00%,25,0,2.532B,14.59
SAX.DE,Ströer SE & Co. KGaA,44.94,-0.20,-0.44%,"83,035","77,124",2.52B,15.23
4TTA.SG,Türk Telekomünikasyon Anonim Sirketi,0.8800,-0.3000,-25.42%,0,0,1.966B,8.00
ETA.F,Paradox Interactive AB (publ),23.52,+0.82,+3.61%,"3,000",53,2.518B,43.56
BX70.MU,Proximus PLC,1.4400,-0.0200,-1.37%,"5,000",175,2.321B,5.54
BX7.F,Proximus PLC,7.12,-0.06,-0.78%,920,491,2.304B,5.39
Y9L.F,Yelp Inc.,33.00,+0.40,+1.23%,100,0,2.295B,73.33
IDI.F,"InterDigital, Inc.",83.50,+0.50,+0.60%,10,0,2.266B,14.91
T4I.F,Telenet Group Holding NV,20.60,+0.06,+0.29%,750,78,2.248B,2.61
UTDI.F,United Internet AG,12.97,-0.43,-3.21%,"2,513",548,2.241B,7.05
UTDI.DE,United Internet AG,12.91,-0.12,-0.92%,3.887M,"566,158",2.231B,7.13
NP9.MU,"Nippon Television Holdings, Inc.",8.60,0.00,0.00%,4,0,2.219B,9.25
CP9.F,Cyfrowy Polsat S.A.,3.7930,-0.0070,-0.18%,245,4,2.209B,12.64
1I9A.F,Sinch AB (publ),2.3165,+0.0330,+1.45%,450,130,2.008B,N/A
PSM.F,ProSiebenSat.1 Media SE,8.79,+0.02,+0.23%,"14,600","4,009",1.991B,N/A
PSMA.SG,ProSiebenSat.1 Media SE,2.1000,+0.0400,+1.94%,0,26,2.024B,N/A
30R0.SG,MultiChoice Group Limited,4.6000,+0.0800,+1.77%,0,0,2.099B,N/A
PSM.DE,ProSiebenSat.1 Media SE,8.77,0.00,0.00%,"908,178","761,708",1.985B,N/A
7CH.F,Chorus Limited,4.7200,+0.0200,+0.43%,26,0,2.122B,118.00
7CH.SG,Chorus Limited,4.7800,0.0000,0.00%,0,24,2.122B,119.50
TPA1.F,Orange Polska S.A.,1.6080,+0.0090,+0.56%,16,14,2.11B,10.72
NEE.SG,Nine Entertainment Co. Holdings Limited,1.2100,+0.0100,+0.83%,0,1,2.105B,12.10
30R.F,MultiChoice Group Limited,4.8200,+0.0400,+0.84%,30,63,2.08B,N/A
COG.F,Cogeco Communications Inc.,46.00,-0.40,-0.86%,48,0,2.062B,7.10
CYTH.F,"Lumen Technologies, Inc.",2.0300,+0.0100,+0.50%,"4,400","1,289",2.039B,N/A
SXV.F,"Xinhua Winshare Publishing and Media Co., Ltd.",0.6950,-0.0050,-0.71%,33,7,1.993B,4.63
G0G.F,Gogo Inc.,15.50,+0.30,+1.97%,100,19,1.993B,24.60
LGNB.F,Lions Gate Entertainment Corp.,8.40,+0.05,+0.60%,250,9,1.991B,N/A
FTN.F,"Fuji Media Holdings, Inc.",8.70,+0.05,+0.58%,1,0,1.987B,15.26
LGNA.F,Lions Gate Entertainment Corp.,8.96,+0.10,+1.13%,"4,500",78,1.982B,N/A
