Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
SVHH.F,Svenska Handelsbanken AB (publ),7.93,+0.22,+2.91%,500,485,15.923B,8.17
QSV.F,Edenred SE,61.90,+0.62,+1.01%,2,10,15.48B,42.69
QSV0.F,Edenred SE,29.60,+0.20,+0.68%,N/A,0,15.465B,40.55
KY6.F,"Interactive Brokers Group, Inc.",73.78,+1.06,+1.46%,11,23,15.441B,17.86
FA1.F,FactSet Research Systems Inc.,383.00,+5.80,+1.54%,4,1,14.949B,35.30
7LI.F,LPL Financial Holdings Inc.,191.80,+2.50,+1.32%,5,0,14.897B,15.48
206H.F,"Huatai Securities Co., Ltd.",1.1200,0.0000,0.00%,500,0,14.819B,6.59
4FY.F,"Grupo Financiero Inbursa, S.A.B. de C.V.",2.4000,+0.0200,+0.84%,100,0,14.719B,13.33
195H.F,"China Merchants Securities Co., Ltd.",0.8700,0.0000,0.00%,30,18,14.537B,7.25
CCJ.F,Cincinnati Financial Corporation,91.50,-0.10,-0.11%,12,4,14.385B,"4,575.00"
QBE0.MU,QBE Insurance Group Limited,9.40,+0.05,+0.53%,N/A,0,14.383B,19.18
QBE.F,QBE Insurance Group Limited,9.55,+0.10,+1.06%,33,8,14.38B,19.90
NT4.F,Northern Trust Corporation,69.00,+0.50,+0.73%,18,0,14.376B,12.45
SKCS.F,Standard Bank Group Limited,8.25,-0.15,-1.79%,500,17,14.369B,7.86
SKC2.F,Standard Bank Group Limited,8.55,-0.05,-0.58%,"1,000",20,14.356B,8.07
HU3.F,Huntington Bancshares Incorporated,9.88,-0.02,-0.25%,460,96,14.256B,6.72
HU3.DE,Huntington Bancshares Incorporated,9.86,0.00,0.00%,200,36,14.234B,6.80
6HT.F,"Haitong Securities Co., Ltd.",0.5950,0.0000,0.00%,"4,000",0,14.027B,8.50
ANK.F,"Sompo Holdings, Inc.",41.60,-0.40,-0.95%,27,5,14.005B,26.67
TLX.DE,Talanx AG,54.05,+0.20,+0.37%,"121,444","256,793",13.967B,11.91
TLX.F,Talanx AG,53.70,+0.05,+0.09%,29,373,13.943B,11.91
GE7C.F,"Grupo Elektra, S.A.B. de C.V.",61.00,0.00,0.00%,10,0,13.822B,N/A
WR1.F,W. R. Berkley Corporation,52.96,+1.08,+2.08%,600,10,13.811B,14.71
2X2A.F,"Shenwan Hongyuan Group Co., Ltd.",0.1870,0.0000,0.00%,"1,000",0,13.832B,9.35
ERE.F,"Everest Re Group, Ltd.",316.00,+4.00,+1.28%,6,1,13.719B,19.60
9GF.F,"GF Securities Co., Ltd.",1.2700,0.0000,0.00%,"1,900",0,13.699B,8.47
C67.F,"Cboe Global Markets, Inc.",126.00,-2.00,-1.56%,4,0,13.692B,48.46
GE7C.SG,"Grupo Elektra, S.A.B. de C.V.",58.50,-1.00,-1.68%,0,0,13.593B,N/A
KBIA.F,KB Financial Group Inc.,34.40,-0.40,-1.15%,70,12,13.588B,4.37
ZZMS.SG,Commerzbank AG,10.50,+0.65,+6.60%,50,105,13.528B,8.75
SFE.MU,Synchrony Financial,30.68,-0.44,-1.41%,190,0,13.149B,5.75
SFE.F,Synchrony Financial,30.14,-0.24,-0.79%,330,32,13.055B,5.80
EBOR.F,Erste Group Bank AG,15.60,-0.30,-1.89%,500,0,12.79B,6.00
RW5.F,Brookfield Asset Management Ltd.,29.82,-0.09,-0.30%,7,118,12.952B,5.99
EBO.F,Erste Group Bank AG,31.66,-0.39,-1.22%,345,"1,114",13.043B,6.21
SFE.DE,Synchrony Financial,30.20,0.00,0.00%,96,154,12.943B,5.68
CBK.DE,Commerzbank AG,10.27,+0.15,+1.53%,10.621M,8.328M,12.868B,8.29
FRK.F,"Franklin Resources, Inc.",24.90,+0.10,+0.40%,40,31,12.497B,16.17
CBK.F,Commerzbank AG,10.28,+0.12,+1.23%,"47,962","48,243",12.881B,8.23
NCL.F,New China Life Insurance Company Ltd.,2.4200,-0.0200,-0.82%,400,7,12.853B,4.32
RW5.MU,Brookfield Asset Management Ltd.,31.14,0.00,0.00%,100,136,12.843B,6.25
T2V1.F,Tryg A/S,20.54,-0.04,-0.19%,150,12,12.8B,31.60
GU81.F,Aviva plc,4.6200,-0.0400,-0.86%,300,654,12.767B,N/A
GU80.F,Aviva plc,9.25,0.00,0.00%,100,1,12.754B,N/A
KSF1.F,"Shinhan Financial Group Co., Ltd.",24.60,-0.40,-1.60%,95,5,12.641B,3.97
CGE.F,CURO Group Holdings Corp,1.6700,+0.0700,+4.37%,23,3,5.91B,3.19
18LB.F,Investment AB Latour (publ),19.03,-0.05,-0.24%,40,3,12.27B,28.40
MIU.F,"Sumitomo Mitsui Trust Holdings, Inc.",33.00,0.00,0.00%,100,0,12.253B,10.65
1C5.F,"Citizens Financial Group, Inc.",25.20,+0.21,+0.84%,60,153,12.196B,6.19
LTR.F,Loews Corporation,53.50,0.00,0.00%,1,0,12.193B,12.86
AB2.F,ABN AMRO Bank N.V.,13.84,-0.06,-0.47%,750,678,12.113B,6.21
AB2A.F,ABN AMRO Bank N.V.,13.30,-0.10,-0.75%,N/A,0,12.053B,5.96
MIU0.F,"Sumitomo Mitsui Trust Holdings, Inc.",3.1400,-0.0600,-1.87%,100,0,11.949B,10.13
JGE1.F,Julius Bär Gruppe AG,11.20,0.00,0.00%,1,0,11.499B,12.04
CGL.F,"China Galaxy Securities Co., Ltd.",0.5100,+0.0050,+0.99%,197,6,11.375B,5.67
1QZ.F,"Coinbase Global, Inc.",50.57,+1.07,+2.16%,619,"2,639",11.941B,N/A
1QZ.DE,"Coinbase Global, Inc.",49.83,+1.45,+3.00%,"24,666","25,943",11.695B,N/A
1ZO.SG,ZhongAn Online P&C Insurance Co Ltd,2.6650,+0.0040,+0.15%,0,246,3.306B,N/A
ANI.F,Amundi S.A.,54.20,+0.25,+0.46%,50,18,10.976B,9.34
BIRG.DE,Bank of Ireland Group plc,9.46,+0.07,+0.79%,"3,309","5,725",10.048B,11.97
GMZ.F,Ally Financial Inc.,25.96,+0.08,+0.31%,460,150,7.856B,6.76
NSE.F,"Nomura Holdings, Inc.",3.5220,+0.0220,+0.63%,"1,100",159,10.888B,17.61
EAI0.MU,Groupe Bruxelles Lambert SA,7.90,0.00,0.00%,N/A,0,10.865B,N/A
NSEA.F,"Nomura Holdings, Inc.",3.4200,+0.0200,+0.59%,6,0,10.848B,17.10
HA4.F,HAL Trust,121.80,-0.20,-0.16%,4,0,10.826B,16.44
IDV1.F,AB Industrivärden (publ),25.04,-0.09,-0.36%,7,3,10.805B,7.13
XP9.F,XP Inc.,19.60,-0.10,-0.51%,100,39,10.778B,16.47
D8V.F,Credicorp Ltd.,134.00,-1.00,-0.74%,50,0,10.768B,8.76
IDVA.F,AB Industrivärden (publ),25.39,+0.38,+1.52%,3,10,10.712B,7.11
3VU.F,The Carlyle Group Inc.,28.40,+0.40,+1.43%,70,8,10.694B,15.60
SU4.F,Suncorp Group Limited,8.20,-0.05,-0.61%,70,0,10.505B,19.52
EI2.F,Erie Indemnity Company,197.00,-2.00,-1.01%,47,1,10.47B,35.43
OS9.F,Orient Securities Company Limited,0.5100,0.0000,0.00%,"1,000",0,10.325B,8.50
DW1.F,"Resona Holdings, Inc.",4.2600,0.0000,0.00%,100,1,10.318B,14.20
BKE1.F,PT Bank Negara Indonesia (Persero) Tbk,0.5350,-0.0100,-1.83%,"1,425",0,10.15B,7.64
BIRB.F,Bank of Ireland Group plc,8.95,+0.05,+0.56%,160,0,10.167B,11.93
EAI.F,Groupe Bruxelles Lambert SA,73.38,+0.32,+0.44%,55,9,10.092B,N/A
BIRG.F,Bank of Ireland Group plc,9.22,+0.04,+0.48%,1,509,9.806B,11.98
AS5.F,"Corebridge Financial, Inc.",15.20,+0.30,+2.01%,86,0,9.963B,2.42
P9O.F,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,7.96,+0.02,+0.20%,55,476,9.948B,13.49
MWI.F,MarketAxess Holdings Inc.,256.70,+3.70,+1.46%,15,1,9.932B,40.55
LU3B.F,L E Lundbergföretagen AB (publ),39.59,+0.25,+0.64%,1,0,9.923B,17.52
G4RA.F,Banco de Chile,18.90,-0.10,-0.53%,200,3,9.909B,5.78
AS5.MU,"Corebridge Financial, Inc.",15.20,+0.30,+2.01%,N/A,0,9.899B,2.40
A5G.F,AIB Group plc,3.6580,-0.0560,-1.51%,3,60,9.749B,13.55
OU80.F,SCB X Public Company Limited,2.7600,-0.0200,-0.72%,332,0,9.575B,9.20
ME9.F,Mediobanca Banca di Credito Finanziario S.p.A.,11.17,-0.05,-0.45%,570,48,9.533B,10.06
OU8.F,SCB X Public Company Limited,2.5600,+0.1800,+7.56%,300,7,9.491B,8.83
CNH.F,CNA Financial Corporation,34.80,-0.20,-0.57%,10,0,9.426B,11.34
TMJ.F,Globe Life Inc.,98.50,0.00,0.00%,120,2,9.412B,14.21
OTP.F,OTP Bank Nyrt.,32.85,+0.70,+2.18%,62,150,9.343B,5.62
2NN0.F,NN Group N.V.,15.70,-0.10,-0.63%,N/A,0,9.077B,22.43
AXJ.DE,"Equitable Holdings, Inc.",24.60,0.00,0.00%,"2,820",145,9.047B,7.55
2NN.F,NN Group N.V.,32.64,-0.35,-1.06%,375,109,9.025B,23.15
KEY.DE,KeyCorp,9.60,0.00,0.00%,200,340,8.979B,6.08
BZI.F,Santander Bank Polska S.A.,87.30,+0.80,+0.92%,7,0,8.971B,13.79
QFI.F,"American Financial Group, Inc.",104.30,-0.60,-0.57%,20,1,8.935B,11.59
AXJ.F,"Equitable Holdings, Inc.",24.40,-0.20,-0.81%,9,0,8.828B,7.07
RRJ.F,RenaissanceRe Holdings Ltd.,172.00,-1.00,-0.58%,20,0,8.802B,N/A
RGPB.F,"Reinsurance Group of America, Incorporated",132.00,+2.00,+1.54%,7,2,8.784B,14.18
QCH.F,Computershare Limited,14.20,0.00,0.00%,60,1,8.705B,29.58
0EC.F,Everbright Securities Company Limited,0.6500,0.0000,0.00%,"4,000",0,8.7B,7.22
AENF.F,Aegon N.V.,4.4600,-0.0200,-0.45%,"1,000",52,8.678B,N/A
PYXB.F,Schroders plc,5.31,-0.02,-0.45%,600,54,8.672B,15.18
OSKU.F,"Japan Exchange Group, Inc.",7.95,-0.05,-0.63%,400,0,8.641B,26.50
KEY.F,KeyCorp,9.20,+0.05,+0.55%,"2,318",877,8.604B,5.41
F1EF.F,"Fidelity National Financial, Inc.",31.60,+0.25,+0.80%,81,25,8.601B,13.98
AEND.F,Aegon N.V.,4.5070,-0.0330,-0.73%,"1,900","2,203",8.597B,N/A
AEND.DE,Aegon N.V.,4.5030,-0.0030,-0.07%,277,"10,070",8.59B,N/A
NRM.F,Insurance Australia Group Limited,3.4000,+0.0400,+1.19%,10,0,8.488B,21.25
BSA.F,Banco Santander-Chile,17.40,+0.10,+0.58%,100,0,8.288B,10.06
B81.F,TPG Inc.,26.80,+0.20,+0.75%,70,34,8.371B,N/A
BKKF.F,Bangkok Bank Public Company Limited,4.2200,+0.0200,+0.48%,"1,889",360,7.899B,9.38
UUM.MU,Unum Group,42.05,-0.10,-0.24%,45,0,8.287B,6.35
UUM.F,Unum Group,41.05,-0.60,-1.44%,40,24,8.145B,6.31
TFBF.F,Kasikornbank Public Company Limited,3.3200,-0.0400,-1.19%,600,175,8.141B,8.51
MRS.F,"Morningstar, Inc.",187.00,+2.00,+1.08%,33,0,8.02B,505.41
FLN.F,Admiral Group plc,25.72,-0.41,-1.57%,2,324,8.019B,17.99
ZS3.F,FinecoBank Banca Fineco S.p.A.,12.76,+0.36,+2.86%,100,16,7.828B,18.23
XGJ.F,Gjensidige Forsikring ASA,15.16,+0.07,+0.46%,5,3,7.677B,18.95
AUX1.F,ASX Limited,37.20,+0.40,+1.09%,2,0,7.549B,34.44
XGJ0.F,Gjensidige Forsikring ASA,14.70,0.00,0.00%,N/A,0,7.595B,18.38
CS0.F,"CSC Financial Co., Ltd.",0.9650,-0.0050,-0.52%,"3,000",0,7.732B,8.77
AUX.F,ASX Limited,38.20,+0.60,+1.60%,25,0,7.545B,35.37
6B0.F,"SoFi Technologies, Inc.",7.90,-0.72,-8.35%,"8,752","1,944",7.498B,N/A
5B4.F,Mitsubishi HC Capital Inc.,5.10,0.00,0.00%,102,0,7.479B,10.00
KCH.F,"Kinsale Capital Group, Inc.",314.20,+2.80,+0.90%,3,1,7.275B,42.12
1IV.F,St. James's Place plc,13.20,-0.06,-0.45%,2,0,7.241B,15.17
TZ6.F,"T&D Holdings, Inc.",13.10,-0.10,-0.76%,250,18,7.202B,N/A
SI3.F,SEI Investments Company,53.00,0.00,0.00%,70,1,7.185B,19.70
QC1.F,"New York Community Bancorp, Inc.",9.92,-0.05,-0.50%,69,284,7.163B,2.78
3IW.F,Invesco Ltd.,15.32,+0.13,+0.89%,200,42,7.1B,11.61
KTB1.F,Krung Thai Bank Public Company Limited,0.4920,-0.0080,-1.60%,100,545,7.092B,7.03
TZ6.SG,"T&D Holdings, Inc.",12.90,-0.20,-1.53%,5,8,7.092B,N/A
6V3.F,Lufax Holding Ltd,1.4700,-0.0100,-0.68%,"2,600",193,7.091B,6.39
SOU.F,Singapore Exchange Limited,6.45,-0.05,-0.77%,308,76,7.044B,19.55
NVPB.F,Krung Thai Bank Public Company Limited,0.4880,-0.0080,-1.61%,"1,000",17,7.035B,6.97
EW2.F,"East West Bancorp, Inc.",49.60,+0.40,+0.81%,105,53,7.016B,6.32
FO4.SG,ageas SA/NV,37.40,0.00,0.00%,0,0,7.008B,6.82
SOUU.F,Singapore Exchange Limited,95.50,-0.50,-0.52%,10,0,7.007B,19.45
ENXB.F,Euronext N.V.,65.60,-0.10,-0.15%,200,61,7.001B,16.00
AU61.F,Absa Group Limited,8.25,+0.05,+0.61%,600,42,6.997B,6.50
ENX.F,Euronext N.V.,12.60,+0.20,+1.61%,33,2,6.995B,15.00
LN3.F,Jefferies Financial Group Inc.,30.20,+0.01,+0.03%,30,24,6.989B,13.19
FO4N.F,ageas SA/NV,37.91,-0.01,-0.03%,13,38,6.985B,6.88
AU6.F,Absa Group Limited,16.00,0.00,0.00%,60,1,6.959B,6.50
FO4.MU,ageas SA/NV,37.80,0.00,0.00%,300,0,6.942B,6.94
DSE.F,Daiwa Securities Group Inc.,4.6800,-0.0200,-0.43%,100,19,6.865B,13.37
C7G.F,IGM Financial Inc.,27.60,-0.20,-0.72%,14,3,6.795B,8.90
8FS.F,Sofina Société Anonyme,201.80,-2.40,-1.18%,33,5,6.74B,N/A
ORJ.F,Old Republic International Corporation,22.78,+0.24,+1.06%,120,119,6.669B,12.73
CFZ.F,"Cullen/Frost Bankers, Inc.",103.00,+2.00,+1.98%,16,0,6.633B,10.75
BXK.F,Bancolombia S.A.,25.40,-0.20,-0.78%,250,202,6.553B,4.10
BLO.F,Bâloise Holding AG,13.80,0.00,0.00%,146,2,6.504B,11.04
1IV.DU,St. James's Place plc,13.32,+0.10,+0.79%,15,0,7.104B,35.15
SOAN.F,UnipolSai Assicurazioni S.p.A.,2.2900,+0.0140,+0.62%,"1,300",73,6.48B,11.45
PI7.F,"Primerica, Inc.",177.00,-1.00,-0.56%,28,3,6.464B,18.46
V0Y.F,"Voya Financial, Inc.",65.50,0.00,0.00%,100,0,6.448B,15.67
1OD.F,iA Financial Corporation Inc.,62.00,-1.00,-1.59%,30,12,6.421B,8.32
BLO.SG,Bâloise Holding AG,13.40,+0.50,+3.88%,0,0,6.408B,10.72
1BF.F,Phoenix Group Holdings plc,6.30,-0.10,-1.56%,250,269,6.303B,N/A
2WGA.F,Woori Financial Group Inc.,24.80,-0.20,-0.80%,200,0,6.293B,2.64
MPV.F,Medibank Private Limited,2.2200,+0.0200,+0.91%,200,0,6.237B,24.67
WED.F,Webster Financial Corporation,35.60,0.00,0.00%,135,1,6.221B,7.43
ZAS.F,"Assurant, Inc.",116.00,-2.00,-1.69%,167,0,6.2B,27.62
LA6A.F,Sanlam Limited,2.9600,-0.0600,-1.99%,215,419,6.178B,10.96
LA6S.F,Sanlam Limited,5.80,-0.10,-1.69%,150,0,6.148B,10.74
ME1.F,Banca Mediolanum S.p.A.,8.04,-0.08,-0.96%,120,33,6.099B,10.17
2D5.F,Credit Acceptance Corporation,458.00,+6.00,+1.33%,33,0,6.032B,15.43
NVAU.F,Bank of Ayudhya Public Company Limited,0.8050,-0.0050,-0.62%,324,59,5.99B,6.71
DWS.F,DWS Group GmbH & Co. KGaA,29.52,-1.96,-6.23%,520,"1,084",5.941B,10.89
2HL.F,"Houlihan Lokey, Inc.",85.40,-0.80,-0.93%,59,3,5.883B,24.26
2SI.F,Stifel Financial Corp.,55.00,0.00,0.00%,10,7,5.881B,11.16
BPM.F,Banco BPM S.p.A.,3.8870,+0.0430,+1.12%,"6,000",206,5.856B,8.27
DWS.DE,DWS Group GmbH & Co. KGaA,29.02,-0.29,-0.99%,"180,072","81,247",5.855B,10.63
EFGD.F,Eurobank Ergasias Services and Holdings S.A.,1.5290,-0.0045,-0.29%,"2,000","6,544",5.85B,4.50
A16.F,ASR Nederland N.V.,38.60,+0.08,+0.21%,98,139,5.759B,8.83
BDSB.F,"Banco de Sabadell, S.A.",1.0200,+0.0145,+1.44%,"42,000","4,016",5.714B,6.80
FT2.F,First Horizon Corporation,10.80,+0.40,+3.85%,400,14,5.808B,6.97
E57.F,Sunshine Insurance Group Company Limited,0.4780,-0.0160,-3.24%,N/A,0,5.7B,7.97
9TX.F,TMX Group Limited,19.90,-0.30,-1.49%,10,1,5.699B,21.63
CMA.F,"Mapfre, S.A.",3.5400,-0.0200,-0.56%,N/A,0,5.691B,8.43
CB5.F,"Commerce Bancshares, Inc.",45.60,+0.60,+1.33%,81,2,5.687B,12.49
CMAB.F,"Mapfre, S.A.",1.8410,-0.0060,-0.32%,31,"1,713",5.667B,8.77
NCO.F,Nedbank Group Limited,11.30,0.00,0.00%,"1,232",61,5.648B,7.79
6SY.F,"Shengjing Bank Co., Ltd.",0.6200,0.0000,0.00%,20,0,5.529B,62.00
7MP.F,M&G plc,2.3250,-0.0450,-1.90%,"4,013","5,121",5.513B,N/A
7QF.MU,Aker Horizons ASA,0.6965,0.0000,0.00%,"1,500",43,5.446B,N/A
Y1F.F,First American Financial Corporation,52.50,+1.50,+2.94%,30,1,5.439B,27.93
BJR.F,BOK Financial Corporation,81.50,0.00,0.00%,10,0,5.438B,9.55
SV2.F,"Selective Insurance Group, Inc.",89.50,-0.50,-0.56%,150,5,5.414B,23.37
NAGF.F,National Bank of Greece S.A.,5.92,-0.08,-1.30%,"2,760","1,839",5.411B,5.24
RL1.F,RLI Corp.,117.00,-1.00,-0.85%,10,13,5.39B,9.33
NAG.F,National Bank of Greece S.A.,5.65,-0.05,-0.88%,N/A,0,5.365B,5.04
KONN.F,"Komercní banka, a.s.",28.40,+0.66,+2.38%,40,42,5.364B,7.06
7PZ.F,Powszechny Zaklad Ubezpieczen SA,9.15,+0.06,+0.66%,"1,495",553,5.289B,9.73
7PZ0.F,Powszechny Zaklad Ubezpieczen SA,8.80,+0.05,+0.57%,N/A,0,5.276B,9.46
C3B.F,"Chongqing Rural Commercial Bank Co., Ltd.",0.3200,0.0000,0.00%,600,285,5.263B,2.67
4JP.F,"Japan Post Insurance Co., Ltd.",13.50,-0.30,-2.17%,1,0,5.229B,6.96
CA3.F,Comerica Incorporated,39.00,+1.00,+2.63%,26,87,5.135B,4.43
BAK.F,"Bankinter, S.A.",5.50,0.00,0.00%,N/A,0,5.133B,8.59
BAK.MU,"Bankinter, S.A.",5.50,0.00,0.00%,N/A,0,5.133B,8.59
BO8.DU,Bank OZK,36.00,+0.40,+1.12%,5,0,4.218B,8.57
BAKA.F,"Bankinter, S.A.",5.69,-0.02,-0.38%,"10,000",241,5.118B,8.90
PPY.F,"Prosperity Bancshares, Inc.",54.00,-0.50,-0.92%,200,4,5.091B,9.98
D3H0.F,Discovery Limited,21.80,+0.60,+2.83%,N/A,0,5.09B,19.29
T3V2.F,abrdn plc,2.5000,0.0000,0.00%,1,61,5.07B,N/A
6GF.F,ING Bank Slaski S.A.,38.15,+1.05,+2.83%,6,0,5.063B,12.59
D3H.MU,Discovery Limited,7.25,+0.15,+2.11%,400,7,5.054B,19.08
FJ5.F,SouthState Corporation,65.50,0.00,0.00%,20,0,4.973B,9.78
EUQ.F,Eurazeo SE,65.65,-0.30,-0.45%,150,5,4.971B,7.96
ZOF.F,"SBI Holdings, Inc.",18.00,-0.30,-1.64%,40,16,4.963B,66.67
AFS.F,"Affiliated Managers Group, Inc.",137.00,+3.00,+2.24%,5,0,4.946B,5.84
0S1.F,"OneMain Holdings, Inc.",39.25,+0.45,+1.16%,55,6,4.808B,6.71
FS5A.F,FS KKR Capital Corp.,17.12,-0.34,-1.95%,500,25,4.804B,77.82
I2X2.F,Intermediate Capital Group plc,16.40,-0.06,-0.36%,498,35,4.766B,17.63
HRI.F,Shandong Hi-Speed Holdings Group Limited,0.7450,+0.0500,+7.19%,3,0,4.685B,N/A
CIN0.F,Commercial International Bank (Egypt) S.A.E,0.9950,-0.0150,-1.49%,100,1,4.642B,6.22
CIN.F,Commercial International Bank (Egypt) S.A.E,0.9950,-0.0150,-1.49%,350,47,4.642B,6.22
JYS1.F,Jyske Bank A/S,70.94,+0.24,+0.34%,200,7,4.614B,8.40
DMB.F,Hargreaves Lansdown plc,9.38,-0.28,-2.88%,581,20,4.613B,15.14
SDRC.DE,SCOR SE,24.28,0.00,0.00%,750,470,4.584B,N/A
JYS.F,Jyske Bank A/S,13.60,+0.10,+0.74%,210,0,4.557B,7.95
RAW.DE,Raiffeisen Bank International AG,13.76,+0.04,+0.29%,"2,112","7,815",4.526B,1.36
RAW.F,Raiffeisen Bank International AG,13.73,-0.08,-0.58%,917,"1,041",4.516B,1.36
RAW0.F,Raiffeisen Bank International AG,3.2800,-0.0400,-1.20%,"1,400",0,4.479B,1.29
DMW2.F,Freedom Holding Corp.,74.50,-0.50,-0.67%,12,0,4.469B,124.17
2D7.F,Beazley plc,6.59,+0.03,+0.46%,550,14,4.427B,26.34
EG0.F,Essent Group Ltd.,41.20,-0.20,-0.48%,108,2,4.419B,6.62
P2U.HA,"Shizuoka Financial Group,Inc.",6.55,-0.05,-0.76%,N/A,0,3.748B,N/A
H2X3.F,Hiscox Ltd,12.65,-0.05,-0.39%,100,0,4.394B,115.00
HDJ.F,Janus Henderson Group plc,25.80,+1.20,+4.88%,52,0,4.382B,12.96
SDRB.F,SCOR SE,2.3400,-0.0200,-0.85%,384,0,4.373B,N/A
QGJ.F,Evercore Inc.,114.00,0.00,0.00%,5,0,4.372B,12.09
SDRC.F,SCOR SE,24.28,-0.18,-0.74%,310,423,4.347B,N/A
WIS.F,Wendel,99.20,+0.10,+0.10%,10,0,4.324B,65.70
GF4.F,Grupo Financiero Galicia S.A.,14.50,+0.20,+1.40%,"1,000",21,4.32B,11.33
YC3.F,"Concordia Financial Group, Ltd.",3.4800,0.0000,0.00%,5,4,4.193B,12.43
BO8.F,Bank OZK,36.40,+0.40,+1.11%,22,8,4.189B,8.45
SYU1.F,Synovus Financial Corp.,28.40,+0.60,+2.16%,4,0,4.15B,5.73
BPM.SG,Banco BPM SpA,3.9860,+0.0920,+2.36%,0,18,6.128B,2.90
NVPJ.F,TMBThanachart Bank Public Company Limited,0.0410,-0.0010,-2.38%,"3,000",0,4.113B,N/A
TQ71.F,Topdanmark A/S,46.38,+0.22,+0.48%,50,0,4.111B,25.07
TMLF.F,TMBThanachart Bank Public Company Limited,0.0320,0.0000,0.00%,"20,000",0,4.086B,N/A
AXV.F,AXIS Capital Holdings Limited,47.20,-2.00,-4.07%,20,0,4.063B,19.75
RE7.F,Remgro Limited,7.05,0.00,0.00%,132,47,4.061B,6.59
7TI.F,Tikehau Capital,23.40,+0.05,+0.21%,125,2,4.056B,13.15
OBK.SG,Oberbank AG,115.00,-6.50,-5.35%,0,19,4.055B,11.82
HB8.F,Huishang Bank Corporation Limited,0.2720,-0.0040,-1.45%,"94,018",0,4.042B,2.27
ONE.F,Onex Corporation,48.80,+0.60,+1.24%,800,28,4.036B,N/A
1ZO.F,"ZhongAn Online P & C Insurance Co., Ltd.",2.6130,-0.0040,-0.15%,225,16,4.045B,N/A
PFZ.F,"Pinnacle Financial Partners, Inc.",52.50,+1.00,+1.94%,30,0,4.029B,7.54
MGC.F,MGIC Investment Corporation,14.00,-0.10,-0.71%,100,1,4.013B,5.47
OCZA.SG,Grupo Catalana Occidente SA,28.90,+0.15,+0.52%,0,43,3.371B,10.47
6UY.F,Allfunds Group plc,6.30,-0.03,-0.39%,110,40,4.009B,78.81
WF2.F,Wintrust Financial Corporation,65.00,+0.50,+0.78%,5,0,3.978B,7.81
W3U.F,The Western Union Company,10.54,-0.12,-1.13%,310,451,3.971B,5.70
1M0.F,Hamilton Lane Incorporated,72.00,+0.50,+0.70%,50,0,3.969B,25.90
FI6.F,"First Financial Bankshares, Inc.",27.80,+0.60,+2.21%,37,2,3.968B,17.71
BRU.F,mBank S.A.,87.00,+0.60,+0.69%,1,2,3.964B,N/A
0CI.F,"China Cinda Asset Management Co., Ltd.",0.1040,+0.0010,+0.97%,"1,282",0,3.938B,5.20
AKB2.F,Akbank T.A.S.,1.5100,+0.0500,+3.42%,10,230,4.219B,1.59
UNK.F,"United Bankshares, Inc.",29.00,+0.20,+0.69%,485,0,3.913B,10.43
C53.F,China Reinsurance (Group) Corporation,0.0540,0.0000,0.00%,"5,555",97,3.906B,N/A
FF60.F,"FirstCash Holdings, Inc.",85.18,-1.14,-1.32%,50,3,3.901B,16.01
1S6.F,Steadfast Group Limited,3.6600,0.0000,0.00%,"1,000",17,3.874B,40.67
FN2.F,F.N.B. Corporation,10.80,-0.10,-0.92%,100,7,3.9B,7.77
ZB1.F,"Zions Bancorporation, National Association",26.20,+0.40,+1.55%,289,34,3.88B,4.89
48R.F,Enstar Group Limited,236.00,-2.00,-0.84%,10,0,3.861B,N/A
VNB.F,Valley National Bancorp,7.60,+0.15,+2.01%,25,19,3.86B,6.85
WEA.F,Western Alliance Bancorporation,35.20,-0.20,-0.56%,48,282,3.854B,4.12
LCO.F,Lincoln National Corporation,22.16,+0.42,+1.93%,103,220,3.807B,N/A
BKP0.F,Piraeus Financial Holdings S.A.,2.8800,-0.0200,-0.69%,700,12,3.805B,6.13
BKP.F,Piraeus Financial Holdings S.A.,2.9640,-0.0100,-0.34%,"10,848","4,040",3.783B,6.74
RNT.F,Reinet Investments S.C.A.,20.40,+0.60,+3.03%,150,11,3.765B,N/A
LCJ.F,"SBI Shinsei Bank, Limited",17.90,-0.20,-1.10%,100,0,3.729B,22.95
CHE.F,"China Huarong Asset Management Co., Ltd.",0.0385,+0.0010,+2.67%,"2,000",0,3.713B,N/A
SM1.F,SLM Corporation,15.30,-0.10,-0.65%,296,0,3.708B,9.11
IV60.F,Kinnevik AB,14.28,0.00,0.00%,300,5,3.707B,N/A
ON1.F,Old National Bancorp,12.60,0.00,0.00%,"1,000",17,3.687B,6.24
AF4.F,"The Hanover Insurance Group, Inc.",103.00,-2.00,-1.90%,10,2,3.68B,N/A
P2U.F,"Shizuoka Financial Group,Inc.",6.55,-0.05,-0.76%,"1,500",26,3.652B,N/A
IV6.F,Kinnevik AB,12.95,-0.15,-1.11%,300,0,3.648B,N/A
0B2.F,BAWAG Group AG,44.24,+0.68,+1.56%,385,336,3.634B,13.25
0B2.SG,BAWAG Group AG,44.22,+0.18,+0.41%,0,90,3.633B,13.28
IVKA.F,Investec Group,5.45,-0.00,-0.04%,"1,930",33,3.625B,5.67
4BE.F,BPER Banca SpA,2.5380,+0.0190,+0.75%,"10,000",211,3.618B,2.25
