RWEA.MU,RWE AG,40.20,0.00,0.00%,25,76,N/A,N/A
MRY.SG,Mercury NZ Ltd,3.4600,0.0000,0.00%,0,1,N/A,N/A
69J.MU,Opdenergy Holding SA,5.54,0.00,0.00%,N/A,0,N/A,N/A
KEH.SG,Chinese People Holdings Co Ltd,0.0020,0.0000,0.00%,0,"1,664",N/A,N/A
PCG6.F,Pacific Gas and Electric Company,19.70,-0.20,-1.01%,N/A,0,N/A,11.49
9QW.MU,Hydrogen De France,15.46,+1.24,+8.72%,40,1,N/A,N/A
15M1.SG,Meridian Energy Ltd,2.9000,-0.0600,-2.03%,0,198,N/A,N/A
LEC.DU,Lechwerke AG,96.50,+1.00,+1.05%,30,2,N/A,N/A
BZB.MU,Contact Energy Ltd,4.5600,-0.0200,-0.44%,220,9,N/A,N/A
PPL.DU,PannErgy Plc,2.9000,-0.0100,-0.34%,N/A,0,N/A,N/A
T7P.F,TPC Consolidated Ltd,2.7800,0.0000,0.00%,500,8,N/A,N/A
ECV.HA,Encavis AG,15.78,-0.02,-0.13%,85,11,N/A,N/A
OPB.BE,OPG Power Ventures PLC,0.0945,0.0000,0.00%,0,0,N/A,N/A
WHS.SG,Kalina Power Ltd,0.0035,0.0000,0.00%,0,350,N/A,N/A
WHS.SG,Kalina Power Ltd,0.0035,0.0000,0.00%,0,350,N/A,N/A
PPL.DU,PannErgy Plc,2.9000,-0.0100,-0.34%,N/A,0,N/A,N/A
15M1.SG,Meridian Energy Ltd,2.9000,-0.0600,-2.03%,0,198,N/A,N/A
9QW.MU,Hydrogen De France,15.46,+1.24,+8.72%,40,1,N/A,N/A
PCG6.F,Pacific Gas and Electric Company,19.70,-0.20,-1.01%,N/A,0,N/A,11.49
7MN.MU,Minesto AB,0.3920,+0.0300,+8.29%,"2,000",147,N/A,N/A
SD6.MU,Enlight Renewable Energy Ltd,18.17,+0.24,+1.34%,76,6,N/A,N/A
751.MU,Algonquin Power & Utilities Corp,7.66,-0.11,-1.47%,500,28,N/A,N/A
SAJA.SG,Companhia De Saneamento Basico Do Estado De Sao Paulo,10.10,0.00,0.00%,0,20,N/A,N/A
X1B.SG,Haffner Energy SA,2.0350,+0.0150,+0.74%,0,0,N/A,N/A
GZFB.SG,Engie SA,14.30,+0.30,+2.14%,0,40,N/A,N/A
0C2.SG,Chubu Electric Power Co Inc,10.90,-0.10,-0.91%,0,39,N/A,N/A
0AS.F,Entech SA,9.82,-0.04,-0.41%,5,0,N/A,N/A
3U4.F,SulNOx Group PLC,0.0770,+0.0120,+18.46%,"1,000",0,N/A,N/A
GPO.SG,Genex Power Ltd,0.0965,-0.0005,-0.52%,0,0,N/A,N/A
48Z.BE,Invinity Energy Systems PLC,41.73,-0.17,-0.41%,114,0,N/A,N/A
CENB.SG,Centrica PLC,1.3200,-0.0400,-2.94%,0,933,N/A,N/A
SAJA.BE,Companhia De Saneamento Basico Do Estado De Sao Paulo,10.10,-0.10,-0.98%,600,0,N/A,N/A
62L.DU,Norsk Solar AS,0.1415,-0.0015,-1.05%,"40,000",0,N/A,N/A
RWE.DU,RWE AG,40.42,+0.42,+1.05%,20,202,N/A,N/A
AEP.DU,American Electric Power Co Inc,77.92,+0.86,+1.12%,1,0,N/A,N/A
ECV.MU,Encavis AG,15.81,+0.03,+0.19%,2,323,N/A,N/A
T8T.BE,Telecom Plus PLC,17.64,+0.30,+1.73%,300,0,N/A,N/A
T9W.SG,Thessaloniki Water Supply & Sewerage Co SA,3.4900,-0.0700,-1.97%,0,0,N/A,N/A
