BGT.F,Bridgestone Corporation,38.61,-0.44,-1.13%,5,6,26.934B,12.26
BGTA.F,Bridgestone Corporation,19.10,-0.30,-1.55%,500,0,26.602B,13.08
E3G1.F,Evolution AB (publ),123.90,+2.28,+1.87%,50,59,26.613B,30.07
E3G.F,Evolution AB (publ),121.00,+1.00,+0.83%,1,0,25.858B,29.37
D7A.F,Aptiv PLC,92.08,-0.78,-0.84%,85,13,24.958B,43.03
GRV.F,Great Wall Motor Company Limited,1.1070,+0.0436,+4.10%,"3,250","2,343",24.259B,12.30
GRVB.F,Great Wall Motor Company Limited,10.40,0.00,0.00%,92,42,23.077B,11.06
0YU.F,"Yum China Holdings, Inc.",55.08,+0.98,+1.81%,40,28,22.997B,39.63
CLV.F,Trip.com Group Limited,32.60,-0.60,-1.81%,6,53,22.363B,29.91
RC8.F,Royal Caribbean Cruises Ltd.,87.10,+0.14,+0.16%,"1,051",424,22.294B,N/A
EBA.DE,eBay Inc.,41.64,+0.51,+1.25%,104,548,22.266B,42.49
EBA.F,eBay Inc.,41.33,-0.33,-0.80%,250,263,22.098B,42.60
HMSB.DE,H & M Hennes & Mauritz AB (publ),13.18,+0.62,+4.97%,"2,118","1,828",21.968B,65.89
CLVB.F,Trip.com Group Limited,33.20,+0.20,+0.61%,100,17,22.007B,29.91
TR4.F,Tractor Supply Company,199.90,+1.60,+0.81%,3,5,21.979B,22.36
HMSA.F,H & M Hennes & Mauritz AB (publ),2.5200,+0.1200,+5.00%,50,22,21.678B,63.00
HMSB.F,H & M Hennes & Mauritz AB (publ),13.00,-0.04,-0.34%,"3,000",517,21.478B,65.00
34U.F,"Ulta Beauty, Inc.",412.00,+4.00,+0.98%,5,12,21.364B,18.06
GPT.F,Genuine Parts Company,146.95,+1.00,+0.69%,10,29,20.693B,18.01
CVC1.F,Carnival Corporation & plc,14.52,-0.18,-1.22%,27.541k,"9,653",19.379B,N/A
MOM.F,Mahindra & Mahindra Limited,15.10,-0.70,-4.43%,478,183,19.27B,15.57
RLS.F,"Rollins, Inc.",37.80,+0.60,+1.61%,5,10,18.877B,52.50
DDN.F,"Darden Restaurants, Inc.",151.90,-2.45,-1.59%,8,5,18.595B,21.27
GRU.SG,Geely Automobile Holdings Limited,1.1512,-0.0044,-0.38%,0,"9,613",10.285B,6.54
1CT.F,Chow Tai Fook Jewellery Group Limited,1.7600,+0.0400,+2.33%,"1,000",34,18.494B,29.33
EYX.F,Exor N.V.,81.30,+0.20,+0.25%,15,3,18.315B,6.69
MOV.F,Moncler S.p.A.,67.02,+1.54,+2.35%,67,134,18.127B,30.05
POH3.F,Carnival Corporation & plc,13.50,+0.80,+6.30%,280,267,17.745B,N/A
PAHA.F,Porsche Automobil Holding SE,5.50,-0.05,-0.90%,530,213,17.439B,4.23
PAH3.DE,Porsche Automobil Holding SE,57.32,-0.14,-0.24%,"481,920","854,179",17.554B,4.52
YOJ0.F,Z Holdings Corporation,4.4400,-0.0800,-1.77%,N/A,0,17.535B,13.06
NVE.F,"NVR, Inc.","5,400.00",0.00,0.00%,3,0,17.534B,12.03
PAH3.F,Porsche Automobil Holding SE,57.30,-0.40,-0.69%,"3,446","2,799",17.475B,4.52
YOJ.F,Z Holdings Corporation,2.3000,-0.0400,-1.71%,100,59,17.468B,13.53
PAHA.SG,Porsche Automobil Holding SE,5.55,-0.05,-0.89%,0,227,17.44B,4.37
LNL.F,Li Ning Company Limited,134.00,-2.00,-1.47%,38,0,17.014B,26.59
ASJA.F,PT Astra International Tbk,0.4020,-0.0100,-2.43%,"3,500",731,16.896B,8.04
POH1.F,Carnival Corporation & plc,12.98,-0.08,-0.57%,"5,190","1,852",16.775B,N/A
PRP.F,Prada S.p.A.,6.38,-0.01,-0.23%,285,"1,241",16.312B,33.55
SUK0.MU,Suzuki Motor Corporation,133.00,-1.00,-0.75%,N/A,0,16.302B,11.59
AC8.F,Aristocrat Leisure Limited,23.60,0.00,0.00%,25,0,16.181B,23.60
PRP0.F,Prada S.p.A.,12.40,-0.10,-0.80%,40,15,15.865B,31.00
SUK.F,Suzuki Motor Corporation,32.60,-0.60,-1.81%,10,43,15.832B,11.44
BL8.F,Ball Corporation,49.54,-0.37,-0.74%,40,20,15.707B,36.43
JUS1.F,"Aeon Co., Ltd.",17.90,0.00,0.00%,4,23,15.679B,105.29
BUY.F,"Best Buy Co., Inc.",71.50,+1.45,+2.07%,54,45,16.075B,13.05
N3I.F,NIO Inc.,9.03,+0.15,+1.69%,"1,000","1,380",15.62B,N/A
LNLB.F,Li Ning Company Limited,5.73,-0.05,-0.92%,20,175,15.359B,28.67
N3IA.F,NIO Inc.,8.90,-0.10,-1.06%,"42,416","13,152",15.311B,N/A
PU7.F,"PulteGroup, Inc.",67.40,-0.66,-0.97%,217,90,15.045B,6.30
MGA.F,Magna International Inc.,51.64,-0.12,-0.23%,1,62,14.947B,35.13
N9B.F,BANDAI NAMCO Holdings Inc.,22.48,-0.26,-1.14%,45,8,14.867B,19.21
CON.F,Continental Aktiengesellschaft,72.40,+0.54,+0.75%,86,409,14.82B,69.62
E3X1.F,"Expedia Group, Inc.",97.98,+0.17,+0.17%,305,"1,261",14.693B,53.84
CON.DE,Continental Aktiengesellschaft,71.58,-0.44,-0.61%,"217,015","415,444",14.682B,70.87
MGG.F,MGM Resorts International,39.52,-0.58,-1.46%,269,47,14.399B,8.88
NISE.F,"Nissan Motor Co., Ltd.",6.90,-0.15,-2.13%,20,14,14.143B,15.33
CONA.SG,Continental Aktiengesellschaft,6.75,+0.05,+0.75%,100,3,14.025B,67.50
NISA.F,"Nissan Motor Co., Ltd.",3.4915,-0.1255,-3.47%,"1,000",322,13.93B,15.18
485.F,Amcor plc,8.95,0.00,0.00%,87,41,13.857B,14.67
S6L.F,Shenzhou International Group Holdings Limited,8.95,-0.05,-0.56%,250,7,13.796B,22.38
SHM.F,Shimano Inc.,152.50,+1.50,+0.99%,20,128,13.714B,17.33
FUH0.F,Subaru Corporation,8.60,-0.20,-2.27%,40,0,13.542B,11.78
SHM1.F,Shimano Inc.,14.90,-0.50,-3.25%,530,15,13.503B,16.93
LKQ1.F,LKQ Corporation,49.60,-0.20,-0.40%,90,1,13.258B,12.88
MS6N.SG,Metrovacesa SA,7.17,-0.05,-0.69%,0,17,6.345B,N/A
FUH.F,Subaru Corporation,17.10,-0.90,-5.00%,61,9,13.16B,11.88
CL4A.F,H World Group Limited,40.20,-0.40,-0.99%,3,8,12.848B,N/A
CL4.F,H World Group Limited,4.0000,-0.0800,-1.96%,500,8,12.91B,N/A
AV3.F,Avery Dennison Corporation,154.00,0.00,0.00%,9,0,12.432B,19.54
DO2.F,Deckers Outdoor Corporation,463.30,+4.50,+0.98%,3,17,12.421B,25.33
8HI.F,Haidilao International Holding Ltd.,2.1200,0.0000,0.00%,"2,000",35,12.196B,53.00
CH2A.F,"Lucid Group, Inc.",6.00,+0.09,+1.45%,"4,078","2,228",12.047B,N/A
MCH1.F,Compagnie Générale des Établissements Michelin Société en commandite par actions,13.50,-0.10,-0.74%,80,0,12.046B,6.59
GRU.F,Geely Automobile Holdings Limited,1.1876,+0.0180,+1.54%,"15,174","54,770",12.026B,19.79
